step,bead_id,x,y,z,vx,vy,vz,rho,C,P2,rho_hat,P2_hat,eta,target_f,g_steric,g_elec,g_disp,Fx_drag,Fy_drag,Fz_drag,Fx_body,Fy_body,Fz_body,Fx_grad,Fy_grad,Fz_grad
4,4,0.000000,0.000000,15.999974,0.000000,0.000000,0.000000,0.822205,2.0000,1.000000,0.082221,1.000000,0.212910,0.541110,1.042582,0.978709,1.106455,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
4,5,0.000000,0.000000,20.000026,0.000000,0.000000,-0.000000,0.822205,2.0000,1.000000,0.082221,1.000000,0.212910,0.541110,1.042582,0.978709,1.106455,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
4,6,0.000000,0.000000,24.000081,0.000000,0.000000,0.000005,0.822219,2.0000,1.000000,0.082222,1.000000,0.212911,0.541111,1.042582,0.978709,1.106455,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
4,7,0.000000,0.000000,28.000056,0.000000,0.000000,0.000006,0.822201,2.0000,1.000000,0.082220,1.000000,0.212910,0.541110,1.042582,0.978709,1.106455,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
4,8,0.000000,0.000000,32.000209,0.000000,0.000000,0.000024,0.818066,2.0000,1.000000,0.081807,1.000000,0.212874,0.540903,1.042575,0.978713,1.106437,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
4,9,0.000000,0.000000,36.022868,0.000000,0.000000,0.002085,0.406981,1.0000,1.000000,0.040698,1.000000,0.204786,0.520349,1.040957,0.979521,1.102393,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
5,0,0.000000,0.000000,-0.034489,0.000000,0.000000,-0.002565,0.404897,1.0000,1.000000,0.040490,1.000000,0.234806,0.520245,1.046961,0.976519,1.117403,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000
5,1,0.000000,0.000000,3.999639,0.000000,0.000000,-0.000040,0.815959,2.0000,1.000000,0.081596,1.000000,0.244080,0.540798,1.048816,0.975592,1.122040,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
5,2,0.000000,0.000000,7.999915,0.000000,0.000000,-0.000006,0.822178,2.0000,1.000000,0.082218,1.000000,0.244143,0.541109,1.048829,0.975586,1.122071,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
5,3,0.000000,0.000000,11.999892,0.000000,0.000000,-0.000005,0.822214,2.0000,1.000000,0.082221,1.000000,0.244143,0.541111,1.048829,0.975586,1.122072,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
5,4,0.000000,0.000000,15.999975,0.000000,0.000000,0.000000,0.822200,2.0000,1.000000,0.082220,1.000000,0.244143,0.541110,1.048829,0.975586,1.122071,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
5,5,0.000000,0.000000,20.000025,0.000000,0.000000,-0.000000,0.822200,2.0000,1.000000,0.082220,1.000000,0.244143,0.541110,1.048829,0.975586,1.122071,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
5,6,0.000000,0.000000,24.000108,0.000000,0.000000,0.000005,0.822214,2.0000,1.000000,0.082221,1.000000,0.244143,0.541111,1.048829,0.975586,1.122072,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
